Unnamed: 0.1,Unnamed: 0,No,Date/Time,Date/time end,Altitude [m],Size fraction,Mass v [µg/m**3],Na+ [µg/m**3],[NH4]+ [µg/m**3],K+ [µg/m**3],Mg2+ [µg/m**3],Ca2+ [µg/m**3],Cl- [µg/m**3],[NO3]- [µg/m**3],[SO4]2- [µg/m**3],[C2O4]2- [µg/m**3],Br- [µg/m**3],C org [µg/m**3],EC [µg/m**3],TC [µg/m**3],Ca [ng/m**3],Ti [ng/m**3],V [ng/m**3],Cr [ng/m**3],Mn [ng/m**3],Fe [ng/m**3],Ni [ng/m**3],Cu [ng/m**3],Zn [ng/m**3],Pb [ng/m**3],As [ng/m**3],Se [ng/m**3],Sr [ng/m**3],Rb [ng/m**3],Ba [ng/m**3],La [ng/m**3],Ce [ng/m**3]
4971031,5415822,1202,2011-07-25 19:53:40,2010-08-20 23:04:53,42,0.14 - 0.42 µm,71.432,0.0,0.0,0.0001,0.1406,0.28541,2.9171,0.0006,0.1595,0.0,0.0086,0.527,0.0,0.015,0.0,0.0,0.4451,2.1924,5.7896,346.0417,0.0072,1.034,0.0,0.5178,0.3466,0.1945,0.0,1.4301,0.0392,1.722,1.032
9236614,7355284,1137,2011-03-02 03:56:40,2011-03-03 22:39:45,42,3.5 - 10 µm,11.405,0.6833,0.022,0.0001,0.0,0.47434,1.9377,0.5311,0.5901,0.0275,0.0111,0.367,0.077,0.732,0.0,77.805,0.1229,0.0,0.0048,1325.3712,0.0072,0.388,0.0,0.0,0.0,0.0431,5.0209,0.7628,0.0,1.6813,2.973
13444854,7915619,1338,2012-02-09 01:09:00,2012-02-17 12:12:00,42,1.2 - 3.5 µm,40.833,0.5009,0.0165,0.0052,0.0,0.5995,1.9377,0.0232,0.1754,0.0522,0.0304,0.142,0.049,0.771,0.0,0.0,1.8635,4.6323,0.0048,1747.095,0.0072,1.995,1.106,2.9895,0.2587,0.0999,3.1094,0.0396,50.9144,1.722,1.032
7599613,8389146,1147,2010-07-02 15:10:02,2011-02-17 00:13:19,42,3.5 - 10 µm,22.108,0.6551,0.0406,0.0001,0.1406,0.28245,1.5429,0.1777,0.6707,0.0,0.0042,0.184,0.049,0.168,329.06,31.076,0.3686,0.0313,0.0048,784.2298,0.3171,0.388,0.0,0.5178,0.0,0.028,0.0,0.0,3.2356,1.722,2.081
13278741,316193,1287,2012-01-31 11:15:26,2011-05-21 02:01:45,42,1.2 - 3.5 µm,16.691,1.1181,0.0263,0.0001,0.0,0.28245,1.0062,0.1917,0.261,0.0,0.0,0.51,0.049,0.554,668.52,28.2838,0.0,0.8978,47.6541,346.0417,0.9288,1.177,1.602,1.7776,0.1998,0.0,0.0,0.0,6.2324,1.722,1.027
10085334,8919716,1220,2011-08-10 08:37:59,2011-10-29 16:57:37,42,0.14 - 0.42 µm,7.919,0.8632,0.0271,0.0001,0.2155,0.28245,1.9899,0.3009,0.0,0.0,0.0011,0.0,0.221,0.307,0.0,162.4675,0.8268,0.0621,2.1901,346.0417,0.3857,0.01,3.936,0.042,0.076,0.0,5.0209,1.6258,5.2955,0.8605,1.032
14738415,6172598,1220,2012-02-17 14:40:35,2011-11-13 11:11:57,42,0.05 - 0.14 µm,50.489,2.0097,0.0,0.0546,0.0841,0.57949,0.0028,0.602,0.5901,0.0,0.0042,0.066,0.049,1.107,0.0,28.2838,0.0,0.8978,62.7431,0.0,0.3857,1.839,1.17,1.0446,0.2354,0.0704,29.0289,0.0,0.0,1.722,0.0
6876842,1267261,1027,2010-01-19 21:15:22,2011-02-17 00:13:19,42,3.5 - 10 µm,48.207,0.0,0.0,0.1924,0.3559,0.03145,5.2387,0.1917,0.5901,0.0,0.0118,0.186,0.08,0.307,164.33,0.0,0.8268,0.0,7.9964,346.0417,0.0072,0.01,2.224,0.0,0.0,0.0,2.2895,0.0,0.0,0.0,0.0
10134374,3098654,973,2010-01-12 10:42:37,2010-07-06 15:28:19,42,1.2 - 3.5 µm,18.734,1.7508,0.0203,0.0546,0.1817,0.20211,4.2647,0.21,0.7445,0.0082,0.0,0.0,0.0,0.198,329.06,35.2267,0.0,0.0,4.7415,162.4133,0.0072,0.01,1.106,0.5178,0.0,0.0098,14.584,0.0,0.0,1.722,2.74
872041,13950331,1125,2010-05-16 22:25:11,2011-02-17 00:13:19,42,0.14 - 0.42 µm,0.009,0.1401,0.0047,0.0935,0.0,0.00125,1.9377,0.2003,0.5989,0.0015,0.0109,0.552,0.0,0.347,432.44,104.7316,0.194,1.7522,5.7896,0.0,0.3857,0.18,0.259,0.0,0.076,0.0296,9.7906,0.6605,2.1824,1.722,0.0
13465956,9425228,1161,2010-05-20 10:17:06,2010-07-15 13:16:12,42,0.42 - 1.2 µm,17.358,1.1181,0.0155,0.0546,0.3453,0.50497,3.0468,0.1917,0.5901,0.0194,0.0042,0.0,0.041,0.253,329.06,112.7001,0.0,0.0,2.2985,346.0417,0.3857,0.141,1.022,2.1419,0.0627,0.0805,0.0,0.0,6.2324,0.0,1.192
9289073,9328830,1146,2011-12-16 16:07:37,2011-09-05 14:53:06,42,0.42 - 1.2 µm,19.761,1.0006,0.022,0.0405,0.3299,0.55072,2.8465,0.2575,1.3247,0.0,0.0111,0.247,0.049,0.612,1199.42,185.9525,0.0,1.9547,5.7896,202.5366,0.9571,0.76,1.106,2.5121,0.3085,0.0565,5.0209,0.0,6.2324,0.0,1.032
5938155,14983110,1129,2010-01-14 20:50:12,2011-02-17 00:13:19,42,1.2 - 3.5 µm,40.183,0.4164,0.0253,0.0777,0.1056,0.23335,3.1768,0.1767,0.919,0.0042,0.0121,0.075,0.049,0.307,21.23,0.0,0.0,0.5565,3.4945,346.0417,0.7224,0.388,1.148,0.0,0.076,0.0,8.0039,0.4385,0.0,4.1182,0.075
3658498,10630630,1318,2011-11-09 12:24:19,2012-02-02 10:16:01,42,1.2 - 3.5 µm,56.082,2.3735,0.0237,0.0923,0.0,0.50554,0.0028,0.1917,0.0,0.0101,0.0042,0.431,0.0,0.309,163.66,28.2838,0.0,5.3642,36.2711,0.0,0.7795,0.01,1.106,0.0,0.3472,0.1685,11.5773,0.0,6.2324,0.0,0.0
3103679,11084925,1008,2010-01-18 09:33:35,2011-07-13 18:50:52,42,0.42 - 1.2 µm,0.009,2.4757,0.0116,0.088,0.3368,0.19759,2.6713,0.0006,0.9394,0.0038,0.0,0.259,0.034,0.314,329.06,4.889,0.8268,0.9932,4.1982,0.0,0.8898,0.01,0.0,0.0921,0.076,0.0431,0.0,0.0,4.2218,3.3471,2.23
3124302,5219953,1256,2010-01-24 01:16:37,2010-12-17 13:42:47,42,1.2 - 3.5 µm,0.009,1.3009,0.021,0.0438,0.0732,0.49102,2.0871,0.2607,1.0975,0.0,0.0038,0.259,0.052,0.293,0.0,0.0,0.3936,2.616,6.3147,346.0417,0.2262,0.569,1.106,0.5178,0.0695,0.0431,4.7058,0.0,0.0,0.0,1.032
951872,5765723,1300,2012-02-16 10:10:32,2011-09-08 00:40:55,42,1.2 - 3.5 µm,27.595,0.3029,0.0172,0.0546,0.0673,0.28245,2.7921,0.0006,0.5901,0.007,0.0042,0.399,0.094,0.0,588.75,0.0,1.1106,0.0,0.0048,0.0,0.3857,0.517,2.714,1.4138,0.2708,0.0,18.2595,0.0,0.0,1.722,0.326
9337110,10594699,1220,2011-05-21 10:31:57,2011-07-11 11:35:59,42,0.05 - 0.14 µm,42.203,4.2682,0.005,0.0725,0.2537,0.28245,4.5766,0.2661,1.1724,0.0135,0.0,0.0,0.058,0.264,583.76,0.0,0.0,1.125,14.3234,1739.8823,0.3857,0.142,0.569,0.5178,0.0,0.0731,0.0,0.0,31.1926,6.0321,1.032
13584543,1771295,1176,2011-02-28 04:50:17,2010-11-14 14:47:29,42,0.14 - 0.42 µm,17.358,2.4392,0.0449,0.1612,0.3561,0.30246,3.6465,0.3369,1.6544,0.0003,0.0042,0.116,0.04,0.411,413.69,28.2838,0.0,0.05,4.3227,456.0851,0.0072,0.514,0.0,0.0,0.1866,0.0,17.6604,0.0,38.7879,2.9243,1.784
1109512,7430647,1129,2010-02-04 00:18:56,2010-08-23 22:28:00,42,0.05 - 0.14 µm,17.358,0.7352,0.0317,0.0196,0.0555,0.1742,1.9377,0.0674,0.5097,0.0078,0.0057,0.259,0.0,0.0,329.06,28.2838,0.0,2.2962,5.7896,21.8219,0.3211,0.228,1.4,0.0,0.0,0.0,5.0209,0.0,6.2324,2.6531,1.478
3130606,541103,1017,2010-04-12 13:05:17,2010-07-04 17:29:39,42,0.42 - 1.2 µm,48.149,0.2507,0.0281,0.0001,0.3978,0.38593,1.9377,0.1175,0.9006,0.0068,0.0044,0.332,0.043,0.686,329.06,3.6299,1.5157,2.3965,5.7896,346.0417,0.5115,0.737,0.569,0.0,0.0977,0.0679,1.7238,0.0,2.069,1.722,1.28
8069299,16073657,1220,2010-04-09 18:01:20,2010-07-18 05:02:21,42,0.42 - 1.2 µm,41.268,0.1722,0.0,0.0224,0.1406,0.69675,1.9377,0.2033,0.0,0.0101,0.0125,0.476,0.049,0.356,45.02,29.2415,1.192,1.5875,13.3118,373.0539,0.6718,0.27,0.563,0.6987,0.0,0.0,11.9187,0.0,11.9579,0.0,0.007
5518009,5426672,1129,2011-05-30 07:06:09,2011-11-18 08:30:49,42,0.42 - 1.2 µm,80.126,0.8766,0.0449,0.0158,0.1533,0.28245,1.3696,0.1917,0.5901,0.0101,0.0,0.082,0.01,1.102,993.04,83.2306,0.0,0.0,0.0048,1058.6932,1.1718,0.388,1.633,0.5178,0.1754,0.0657,6.2276,3.9251,0.6699,1.722,1.188
8103412,11334372,1268,2011-12-15 06:04:18,2010-12-26 08:57:34,42,1.2 - 3.5 µm,5.99,1.2563,0.059,0.1481,0.1406,0.92155,4.3097,0.0468,1.5649,0.0045,0.0179,0.259,0.049,0.276,521.32,0.0,0.0,0.8999,12.0469,346.0417,0.0072,0.672,1.106,0.5178,0.5927,0.0431,5.0209,3.5568,6.2324,1.722,1.637
4904656,7936692,1102,2011-03-28 20:49:56,2010-03-04 20:02:59,42,0.14 - 0.42 µm,17.358,1.0998,0.032,0.0563,0.2462,0.12589,4.5039,0.3669,0.5841,0.0308,0.0361,0.259,0.005,0.487,0.0,21.029,3.4683,0.0,0.0048,0.0,0.0072,0.01,3.721,0.0,0.1908,0.0431,11.081,0.4809,14.5069,0.0,1.032
16122116,9068250,930,2010-05-09 13:14:43,2010-09-04 04:05:31,42,1.2 - 3.5 µm,17.358,1.1181,0.026,0.0546,0.3201,0.28245,0.0028,0.1917,0.5901,0.0,0.0202,0.545,0.083,0.042,181.84,0.0,0.0,0.0,0.0048,1145.8252,0.2182,0.202,0.0,0.0,0.0178,0.0221,1.9847,1.8357,0.0,1.5672,0.99
12061092,13347001,1034,2010-02-05 14:32:30,2011-02-17 00:13:19,42,0.05 - 0.14 µm,52.545,1.0274,0.0302,0.0459,0.2782,0.16924,1.2911,0.1917,0.5901,0.0101,0.0023,0.258,0.071,0.104,0.0,28.5313,0.0,3.0066,5.7896,346.0417,0.0072,0.388,2.082,0.0,0.0207,0.0253,5.0209,0.0171,3.882,1.722,1.032
6830182,13182087,1220,2012-02-20 11:58:00,2010-11-24 14:27:51,42,3.5 - 10 µm,48.315,0.0,0.0213,0.04,0.1319,0.28245,0.0028,0.1917,0.5901,0.0,0.0,0.408,0.07,0.307,1195.98,0.0,0.8268,0.8967,0.0048,0.0,0.6865,0.388,3.256,0.0,0.1274,0.0,0.0,0.0,2.5325,1.722,5.992
15583137,14366600,1170,2011-04-11 13:10:32,2011-02-17 00:13:19,42,3.5 - 10 µm,72.912,0.0,0.0,0.1877,0.0983,0.09257,2.0732,0.1781,0.5901,0.0009,0.0,0.259,0.032,0.471,1266.08,28.2838,0.0,0.8978,0.0048,769.9906,1.9961,0.321,0.833,0.5073,0.2283,0.0936,17.1603,0.2994,22.2652,1.722,1.568
8551486,9705800,985,2010-06-21 10:10:31,2010-09-23 08:16:29,42,3.5 - 10 µm,0.009,0.0,0.0172,0.0001,0.0735,0.39014,0.974,0.1917,0.5901,0.0,0.0075,0.13,0.049,0.247,146.37,45.1538,2.2808,0.8978,8.0436,346.0417,0.0072,1.026,0.0,0.8141,0.0,0.0577,4.0132,0.0,7.9281,2.6001,1.324
7138532,1576254,1220,2012-01-18 22:06:19,2012-01-19 17:54:05,42,1.2 - 3.5 µm,16.144,0.0,0.0625,0.0546,0.0,0.44019,1.9377,0.1917,1.5428,0.0,0.0042,1.03,0.169,0.804,1661.38,243.4165,0.976,0.0,5.1103,722.349,0.3857,0.094,1.106,0.0,0.4327,0.0431,4.782,1.0974,0.0,14.3677,1.032
14149227,8840577,1420,2011-03-20 10:18:05,2011-02-17 00:13:19,42,1.2 - 3.5 µm,16.695,3.0619,0.022,0.1977,0.074,0.9821,4.37,0.0006,0.0,0.0054,0.0107,0.0,0.09,0.615,329.06,0.0,1.7071,0.0,0.0048,133.6372,0.9747,0.01,2.803,1.1321,0.1305,0.0,0.0,2.6486,4.5903,7.3296,1.032
14781570,3998672,1448,2012-02-17 15:35:08,2011-04-09 14:28:36,42,0.14 - 0.42 µm,48.997,2.2251,0.0635,0.0001,0.0,0.00125,1.9377,0.2581,0.6168,0.0067,0.0064,0.0,0.049,0.307,329.06,0.0,0.0,0.6408,0.7499,2136.8989,0.3899,0.388,0.215,0.5178,0.076,0.0,0.0,0.0,38.2006,1.722,0.787
7560129,5983886,1295,2012-01-06 08:20:34,2011-06-11 16:18:30,42,0.14 - 0.42 µm,4.117,1.5613,0.022,0.0057,0.4326,0.27282,0.3252,0.1917,0.0,0.0101,0.0,0.544,0.212,0.0,322.64,0.0,1.2491,0.0,0.0048,346.0417,0.3857,1.035,0.0,4.5289,0.0624,0.0883,12.6917,0.0,0.0,5.251,0.0
16252465,13348628,1285,2012-02-20 11:58:00,2011-02-17 00:13:19,42,0.14 - 0.42 µm,22.142,2.2943,0.0,0.06,0.1351,0.15578,0.1533,0.1917,0.5901,0.0,0.0,0.514,0.038,0.268,1709.01,0.0,3.4244,0.0,0.0048,1093.1457,0.0072,0.388,1.666,0.3608,0.076,0.0994,6.3736,0.0,6.2324,19.2108,2.562
3445168,13392810,1220,2010-07-25 07:55:41,2010-04-09 19:35:20,42,1.2 - 3.5 µm,10.941,0.7689,0.0446,0.0624,0.0635,0.34992,3.5678,0.1917,0.5901,0.0142,0.0,0.0,0.027,0.46,426.61,28.2838,0.8268,1.8477,5.7896,884.3807,0.0072,0.634,0.519,0.5178,0.0,0.0,0.0,0.0079,0.0,1.698,0.0
8864521,9395359,1237,2011-05-06 00:05:26,2011-03-25 22:43:14,42,1.2 - 3.5 µm,13.923,4.1274,0.022,0.0737,0.0768,0.28245,1.8569,0.0006,0.6649,0.0231,0.0,0.195,0.01,0.723,133.14,97.883,0.0653,0.7627,0.0048,0.0,0.3306,0.388,0.64,1.4601,0.0,0.055,0.0,0.0,14.9568,1.0358,0.0
7613574,15727257,1274,2012-02-07 06:32:05,2012-02-17 12:12:00,42,0.42 - 1.2 µm,92.828,1.1181,0.022,0.0546,0.3669,0.32631,1.3655,0.071,0.3349,0.0354,0.0,0.259,0.0,0.918,329.06,14.2126,0.2451,2.2478,31.0513,346.0417,0.3857,0.01,0.0,0.0738,0.2807,0.0431,0.0,5.5938,0.0,1.722,1.032
4593785,8062076,1064,2010-06-24 04:08:29,2011-01-11 00:14:05,42,0.14 - 0.42 µm,17.358,2.5071,0.0428,0.0647,0.3651,0.3322,2.2761,0.2257,1.1554,0.0179,0.0042,0.077,0.013,0.0,329.06,28.2838,0.5227,0.0,0.9232,346.0417,0.0072,0.388,0.0,0.5178,0.1433,0.0431,5.446,0.0,6.2324,5.0661,2.721
11598371,14017527,1220,2010-11-17 08:34:38,2011-04-05 01:25:40,42,0.42 - 1.2 µm,40.856,0.0,0.0324,0.0865,0.0151,0.00125,1.8772,0.2436,0.5615,0.0119,0.0076,0.305,0.049,0.482,329.06,28.2838,0.0,0.0,7.9368,57.5474,0.0656,1.028,0.428,0.9115,0.0321,0.1523,5.0209,0.8194,0.0,1.722,3.434
10320206,9000013,1115,2010-08-04 11:26:09,2011-07-07 18:35:22,42,1.2 - 3.5 µm,17.358,3.8067,0.0098,0.0497,0.0978,0.4846,3.0564,0.1315,0.8651,0.0157,0.0144,0.259,0.062,0.237,329.06,41.4404,1.6704,0.0,0.4047,0.0,0.0072,0.388,0.32,1.0499,0.0646,0.0431,0.0,0.7628,0.0,0.0508,0.858
4788996,11420656,1173,2012-02-18 17:23:59,2011-05-25 03:26:31,42,3.5 - 10 µm,17.358,3.3654,0.0347,0.0001,0.1406,0.11312,1.7873,0.0006,0.8729,0.0364,0.0148,0.135,0.049,0.997,986.07,99.8647,0.0,0.0,5.7896,307.059,1.5322,0.01,0.0,1.1731,0.3478,0.2939,5.0209,3.2122,0.0,17.8129,4.544
3658969,2239337,1220,2012-02-20 11:58:00,2011-02-17 00:13:19,42,1.2 - 3.5 µm,17.358,2.2867,0.0043,0.0546,0.3641,0.28245,0.0028,0.0736,0.0,0.0174,0.0011,0.859,0.0,1.055,0.0,28.2838,0.5521,0.8978,0.0048,0.0,0.3857,1.381,1.106,0.0,0.1889,0.1857,11.471,0.7628,18.18,1.722,0.0
4955653,15766082,1297,2012-01-18 19:33:03,2011-02-17 00:13:19,42,0.05 - 0.14 µm,0.009,1.1422,0.022,0.0001,0.2687,0.28245,5.3198,0.2722,0.5901,0.0101,0.0042,0.259,0.0,0.573,1475.23,0.0,1.2935,0.8978,76.3952,0.0,0.2876,0.01,2.972,0.509,0.0679,0.0154,0.0,5.5588,14.7612,0.0,1.032
5036232,1617584,1220,2010-01-17 13:49:41,2011-03-14 14:01:46,42,1.2 - 3.5 µm,40.32,0.9704,0.0,0.0995,0.0956,0.12357,0.9173,0.0067,0.9585,0.0101,0.0,0.05,0.049,0.006,329.06,0.0,0.5628,0.0,5.7896,0.0,0.0072,0.555,0.0,0.0,0.0,0.0774,0.0,0.7628,8.6781,3.3212,4.178
16292540,4639286,1162,2011-07-14 21:19:12,2011-10-10 11:25:47,42,0.14 - 0.42 µm,24.37,0.0,0.0,0.0566,0.1406,0.00125,0.9377,0.0006,1.295,0.0026,0.0015,0.245,0.049,0.713,0.0,107.4695,0.1505,4.0373,30.7198,0.0,0.0072,0.01,3.025,1.767,0.076,0.2384,0.0,0.0,4.4958,1.722,0.0
9471066,7308074,1189,2010-07-04 17:24:22,2010-08-13 18:05:08,42,1.2 - 3.5 µm,17.358,3.0,0.0126,0.0671,0.0,0.36435,0.187,0.1438,0.5901,0.0153,0.0,0.22,0.106,0.2,0.0,28.2838,0.0,2.7594,1.4597,346.0417,0.3857,0.079,1.409,0.0,0.1056,0.0376,1.5632,0.0,0.0,4.2006,0.0
949201,5401386,1069,2011-10-31 06:54:25,2011-12-20 04:04:05,42,0.42 - 1.2 µm,0.009,0.9205,0.0236,0.0062,0.0,0.49878,1.4116,0.1917,0.2971,0.0,0.017,0.556,0.171,0.307,1074.8,123.5802,0.0,0.8978,13.6951,0.0,1.0461,0.528,2.043,0.5178,0.0889,0.1075,5.0209,0.7628,6.2324,6.8352,1.022
15794394,4400442,1075,2011-12-09 13:40:36,2011-02-17 00:13:19,42,0.14 - 0.42 µm,17.358,1.1181,0.0206,0.0957,0.0,0.35834,4.5043,0.4082,0.5901,0.0101,0.0156,0.277,0.0,0.661,329.06,28.2838,0.8268,0.8978,32.9709,0.0,1.443,1.102,2.721,0.5178,0.0688,0.0,5.0209,0.7628,6.2324,6.5771,0.196
4323158,6293077,1191,2012-02-20 11:58:00,2011-08-01 18:49:06,42,3.5 - 10 µm,11.13,2.3948,0.0428,0.0546,0.0,0.69198,1.2204,0.1917,1.2441,0.0001,0.0042,0.338,0.049,0.307,521.18,70.3897,0.3664,0.4274,0.0048,419.0915,4.2092,0.01,1.414,1.2104,0.0185,0.0,0.0,0.3009,3.5517,0.0,2.967
8425268,7210644,1509,2012-02-20 11:58:00,2011-12-27 00:35:50,42,0.42 - 1.2 µm,17.358,0.2171,0.022,0.0546,0.0,0.00125,3.5895,0.1917,0.4853,0.001,0.0036,0.063,0.049,0.301,0.0,0.0,0.0,0.9483,3.2862,0.0,3.2592,0.151,1.106,0.5178,0.0,0.14,0.0,0.7628,16.4744,0.1926,1.538
3691611,3651911,1021,2010-01-17 18:53:34,2011-04-18 09:28:57,42,0.05 - 0.14 µm,6.692,2.2071,0.0277,0.1944,0.0719,0.28245,5.0634,0.157,1.2216,0.0098,0.0151,0.0,0.049,0.256,329.06,74.6738,0.8268,0.8978,7.9836,0.0,0.3857,0.361,0.0,0.2311,0.1608,0.0,3.0229,0.7628,6.2324,0.0,1.9
13412144,8063631,1011,2010-04-25 05:29:53,2010-07-06 08:14:51,42,1.2 - 3.5 µm,25.259,1.0143,0.0251,0.0394,0.3795,0.59212,1.245,0.3197,1.4575,0.0041,0.0042,0.259,0.049,0.17,587.88,59.0098,0.1201,0.0,0.0048,199.9601,0.0072,0.496,0.0,0.0,0.0496,0.0,4.6345,0.0,4.5715,2.8841,2.68
6062919,14602892,1094,2010-01-28 04:30:24,2010-04-19 01:36:40,42,1.2 - 3.5 µm,22.268,1.1181,0.0027,0.0001,0.1406,0.03886,1.9377,0.1917,0.6298,0.0094,0.0044,0.136,0.0,0.073,357.08,0.0,0.6856,0.0996,5.7896,346.0417,0.0072,0.01,0.503,0.5178,0.0121,0.0431,1.1512,0.0,6.2324,0.3342,0.062
14052805,9973246,1173,2011-05-11 17:16:19,2011-04-14 07:57:05,42,0.42 - 1.2 µm,17.358,3.1031,0.022,0.0767,0.4148,0.28245,1.7231,0.3955,0.1475,0.0169,0.0066,0.0,0.0,0.268,0.0,0.0,1.425,0.0,5.7896,0.0,0.0072,0.338,1.106,3.4472,0.0161,0.0,0.0,2.9099,0.0,1.722,6.229
6101652,15397518,1127,2012-01-14 16:25:01,2011-02-17 00:13:19,42,0.14 - 0.42 µm,55.481,1.1181,0.022,0.1053,0.1005,0.52718,0.0028,0.1245,0.0473,0.0068,0.011,0.259,0.0,0.178,329.06,96.4817,0.0,6.7753,5.7896,0.0,0.3857,0.388,1.106,4.2145,0.0,0.0,1.5286,0.7628,6.2324,1.722,0.0
1289778,7613538,1236,2012-02-16 18:49:35,2011-07-05 02:24:55,42,3.5 - 10 µm,17.358,0.5188,0.0038,0.1216,0.304,0.11297,0.0028,0.1917,1.32,0.0285,0.0,0.0,0.094,0.0,0.0,71.1692,0.0,0.8978,4.6199,0.0,1.2836,0.863,1.213,0.5178,0.1423,0.0081,15.1581,0.0,0.0,0.0,1.032
9613542,10462174,1389,2012-02-20 11:58:00,2010-10-21 05:50:04,42,1.2 - 3.5 µm,17.358,0.7886,0.0473,0.0808,0.2306,0.13962,1.6607,0.1917,0.6972,0.021,0.0,0.069,0.203,0.307,0.0,274.0901,0.3566,0.0,30.0163,0.0,0.3857,0.388,2.188,0.5178,0.0,0.0,0.0,6.0548,30.8228,1.722,0.0
2229501,3629990,1104,2010-07-25 00:20:25,2011-05-19 04:29:36,42,0.14 - 0.42 µm,17.358,2.6421,0.0079,0.0546,0.1845,0.00125,4.7682,0.209,0.5901,0.0101,0.0181,0.259,0.011,0.307,0.0,28.2838,0.8268,0.7864,0.6685,0.0,0.3517,0.513,1.106,0.6069,0.0,0.0431,1.7638,0.0,2.1623,4.1076,1.032
12487000,4649213,980,2010-02-17 00:41:58,2010-09-12 02:28:01,42,1.2 - 3.5 µm,4.097,0.6572,0.0087,0.0856,0.1406,0.14395,1.2043,0.0738,0.5901,0.0,0.0051,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0048,406.9225,0.0993,0.01,2.14,0.0,0.0511,0.0431,8.8925,0.0,0.0,2.6337,1.243
4855952,10099302,1162,2010-04-23 12:31:07,2010-07-07 02:13:21,42,0.42 - 1.2 µm,17.358,2.2071,0.0157,0.085,0.0537,0.04496,3.4928,0.0006,1.6796,0.0184,0.0042,0.0,0.018,0.307,113.03,0.0,0.0,0.8978,0.0048,287.6552,0.0072,0.318,0.077,0.0,0.0505,0.0995,5.0209,0.0,14.977,0.4856,1.223
10954596,11489935,1278,2012-02-20 11:58:00,2011-04-15 17:16:28,42,0.42 - 1.2 µm,38.553,0.0,0.0081,0.0413,0.3066,0.47767,0.0028,0.6449,0.6623,0.0101,0.0042,0.457,0.049,0.752,1414.01,82.5609,0.0,0.0,0.0048,0.0,0.0072,0.153,0.0,0.5178,0.3202,0.0607,0.0,1.9996,22.5994,11.6876,0.0
652753,3987197,1220,2010-01-21 20:08:38,2011-02-17 00:13:19,42,1.2 - 3.5 µm,0.009,1.695,0.0389,0.039,0.0776,0.28245,4.7879,0.2235,0.5295,0.0022,0.0243,0.0,0.007,0.307,124.21,8.3407,0.8268,1.3818,24.0051,0.0,0.4798,0.774,2.537,0.0,0.1482,0.1423,6.7672,0.7628,3.134,0.0,2.054
7889146,11636962,1338,2010-10-26 22:20:45,2011-11-15 14:56:39,42,0.42 - 1.2 µm,16.942,0.8452,0.0173,0.1016,0.3685,0.17767,2.1984,0.2337,0.1904,0.0229,0.0,0.33,0.049,0.417,0.0,83.4898,0.0,0.8978,5.7896,0.0,0.171,0.388,2.397,1.5971,0.0994,0.0431,5.0209,2.3971,4.7693,1.6349,1.032
11656217,16738532,1311,2012-02-14 12:06:47,2011-05-14 23:48:20,42,3.5 - 10 µm,83.372,0.0,0.022,0.0001,0.1406,0.28245,2.3059,0.0006,0.579,0.0152,0.0,0.259,0.0,0.686,329.06,60.0913,0.2087,0.8978,13.31,346.0417,0.9985,0.694,3.557,0.0,0.2585,0.0431,5.0209,1.2548,6.2324,1.722,1.032
2595296,8848535,1220,2011-11-06 17:28:14,2010-11-23 05:00:01,42,0.14 - 0.42 µm,65.7,0.0862,0.0411,0.0001,0.4085,0.43841,0.0028,0.3107,0.5901,0.0179,0.0042,0.028,0.228,0.307,329.06,68.5397,0.8268,0.8952,24.8273,0.0,0.3857,0.01,0.0,0.5178,0.076,0.0208,10.8006,0.0,8.5973,0.0,0.0
14954496,8433413,1366,2011-11-15 18:48:21,2011-02-13 03:28:03,42,0.42 - 1.2 µm,6.701,0.0,0.0672,0.0546,0.1406,0.00125,1.9377,0.0738,0.5901,0.0048,0.0144,0.47,0.049,0.307,1045.61,4.4747,1.4691,0.0,0.0048,859.1735,0.0911,0.583,1.106,0.5178,0.0,0.0,9.2741,1.7138,6.2324,1.722,5.556
11736615,5705083,1463,2012-02-11 12:38:43,2011-04-19 16:01:00,42,1.2 - 3.5 µm,7.311,0.0244,0.023,0.0001,0.1406,0.14768,1.516,0.726,0.2204,0.0101,0.0357,0.259,0.0,0.307,329.06,89.1627,0.9341,0.0,43.2191,346.0417,0.8046,0.388,0.735,2.1004,0.6244,0.0155,14.2685,0.0,6.2324,22.143,0.0
5347187,16564354,1341,2011-11-28 21:43:25,2011-04-30 10:32:06,42,0.05 - 0.14 µm,30.892,0.0775,0.0511,0.0001,0.4503,0.13192,1.6885,0.2515,0.3077,0.0089,0.0,0.055,0.0,0.307,329.06,0.0,2.6739,2.9557,5.146,346.0417,1.7364,0.388,1.106,2.555,0.0099,0.0,0.0,0.7628,13.285,0.0,0.0
16774452,14333997,1554,2012-01-13 15:08:36,2011-05-05 04:41:35,42,0.14 - 0.42 µm,17.358,2.4247,0.0927,0.0168,0.3,0.47695,1.9377,0.1917,0.0,0.0273,0.0143,0.751,0.0,0.307,750.22,28.2838,0.7734,0.8978,5.7896,0.0,0.5384,0.407,0.952,0.0,0.1178,0.0431,5.0209,2.3582,7.4159,11.5178,5.215
