No,Date/Time,Altitude [m],Size fraction,Mass v [µg/m**3],Na+ [µg/m**3],[NH4]+ [µg/m**3],K+ [µg/m**3],Mg2+ [µg/m**3],Ca2+ [µg/m**3],Cl- [µg/m**3],[NO3]- [µg/m**3],[SO4]2- [µg/m**3],[C2O4]2- [µg/m**3],Br- [µg/m**3],C org [µg/m**3],EC [µg/m**3],TC [µg/m**3],Ca [ng/m**3],Ti [ng/m**3],V [ng/m**3],Cr [ng/m**3],Mn [ng/m**3],Fe [ng/m**3],Ni [ng/m**3],Cu [ng/m**3],Zn [ng/m**3],Pb [ng/m**3],As [ng/m**3],Se [ng/m**3],Sr [ng/m**3],Rb [ng/m**3],Ba [ng/m**3],La [ng/m**3],Ce [ng/m**3],Duration,Date/time end
7737865,2010-01-11 16:30:00,42,0.05 - 0.14 µm,5.899,0.4799,0.0,0.0117,0.0,0.00125,6.1514,0.0069,0.4269,0.0,0.0,0.0,0.034,0.14,6.14,411.0312,0.027,0.4748,0.0048,0.0,0.0555,0.256,5.426,0.0,0.0165,0.0452,3.76,0.5292,0.0,0.4552,0.0,0.0,2010-01-11 16:30:00
9725228,2010-02-21 00:48:51,42,0.42 - 1.2 µm,1.672,3.8786,0.0011,0.0453,0.0,0.72925,0.0502,0.5167,1.4955,0.004,0.0,1.175,0.041,0.02,64.35,12.0377,0.0,0.371,0.0048,135.8287,0.3204,0.01,0.258,0.0,0.0212,0.0135,13.9074,3.0142,0.0,0.0,0.0,71733.0,2010-02-21 20:44:24
14657778,2010-01-11 16:30:00,42,0.05 - 0.14 µm,5.473,0.3617,0.0163,0.0179,0.0,0.23571,0.2746,1.4481,0.3259,0.0003,0.0001,0.796,0.138,0.112,0.0,6.066,0.0,0.4633,0.8001,10.1408,0.1814,0.01,1.833,0.0,0.0113,0.0001,2.922,3.0522,0.2397,0.1133,0.0,97079.0,2010-01-12 19:27:59
1137612,2010-04-09 14:20:02,42,1.2 - 3.5 µm,12.478,0.2131,0.0013,0.0931,0.0,0.00125,0.4299,0.0006,4.8336,0.0013,0.0,0.0,0.017,0.873,157.97,27.2912,0.5533,0.3698,0.0048,0.0,1.3929,0.2,0.988,0.0,0.0246,0.0,2.3777,0.7496,0.0,0.0813,0.0,86435.0,2010-04-10 14:20:37
13180826,2012-02-20 11:58:00,42,1.2 - 3.5 µm,5.762,0.2329,0.0,0.0001,0.0,0.00125,0.8,0.0006,0.3428,0.0,0.0003,0.127,0.091,0.041,0.0,20.4296,0.4961,12.1995,0.0048,0.0,0.0636,0.339,1.355,0.0,0.0,0.0,15.6554,0.0,2.4293,1.2232,0.429,84387.0,2012-02-21 11:24:27
8400252,2012-01-28 11:35:03,42,3.5 - 10 µm,8.357,1.6963,0.0,0.0175,0.0,0.39534,3.8105,0.0236,0.3736,0.0009,0.0029,0.04,0.017,2.931,1891.6,6.9047,0.7223,0.6282,0.0048,167.3121,0.0072,0.292,2.281,0.0167,0.0226,0.0079,1.3226,1.0887,0.0,0.8743,0.0,75593.0,2012-01-29 08:34:56
13716851,2010-12-26 15:21:11,42,1.2 - 3.5 µm,0.866,0.4285,0.0,0.0704,0.0453,0.05942,0.3523,0.2834,0.3386,0.0008,0.0016,0.0,0.0,0.368,0.0,0.0,0.0,0.3501,0.0048,0.0,0.0727,0.324,1.867,0.0,0.0438,0.018,38.8748,47.495,0.5633,3.4366,0.0,87319.0,2010-12-27 15:36:30
2805176,2012-02-20 11:58:00,42,0.42 - 1.2 µm,7.996,0.2036,0.0,0.0272,0.0574,2.17814,1.7399,0.1563,0.0,0.0,0.0,0.04,0.0,0.052,1228.24,24.7878,0.0,7.9948,1.7078,0.0,0.7856,0.408,1.086,0.0,0.1621,0.1772,3.4657,0.1772,0.0155,9.1955,0.0,87935.0,2012-02-21 12:23:35
9778480,2012-02-18 05:19:13,42,3.5 - 10 µm,12.612,0.0,0.0,0.0103,0.0391,0.00125,3.9896,0.0943,2.3574,0.0,0.0019,0.129,0.033,0.095,78.33,54.3699,0.0,0.2539,2.5855,90.5628,0.0072,0.01,0.476,0.0686,0.0143,0.0139,0.3027,0.1394,0.0,2.7735,0.27,95787.0,2012-02-19 07:55:40
1991059,2010-01-29 12:08:03,42,0.14 - 0.42 µm,8.821,0.0412,0.083,0.0001,0.026,0.07984,5.3531,0.4744,0.9017,0.0017,0.0002,0.0,0.018,0.057,0.0,0.0,0.0,0.0,0.0048,300.8086,0.0072,0.01,1.109,7.5093,0.0718,0.028,2.4371,10.8678,4.9726,7.7821,0.0,81897.0,2010-01-30 10:53:00
5916573,2011-04-10 03:12:21,42,1.2 - 3.5 µm,0.009,0.3368,0.0,0.0878,0.0,0.00125,0.181,0.0028,0.1602,0.0041,0.0,0.936,0.006,0.144,0.0,24.7697,0.3808,0.3875,1.3275,121.1229,0.1083,0.289,2.05,0.1075,0.0,0.0,5.5335,0.319,0.3675,1.4896,0.0,0.0,2011-04-10 03:12:21
9154394,2010-03-13 19:29:36,42,0.14 - 0.42 µm,0.009,0.0,0.1168,0.1034,0.4133,0.04004,3.8094,0.0236,2.063,0.0056,0.0,0.015,0.022,1.515,94.26,89.2637,0.2668,0.2859,0.0048,0.0,0.0072,0.01,0.595,0.0035,0.0096,0.0219,4.7238,0.1554,0.0,0.7027,0.0,102634.0,2010-03-15 00:00:10
7273122,2010-02-17 07:12:15,42,3.5 - 10 µm,56.201,1.8257,0.0,0.1032,0.0,0.00125,3.9185,0.0256,1.3744,0.0,0.0,0.0,0.049,0.606,0.0,18.37,0.0,0.4413,0.0048,91.2086,0.0321,0.342,2.624,0.0,0.0177,0.0331,3.2169,0.055,0.0,0.0,0.0,99592.0,2010-02-18 10:52:07
4256080,2012-02-20 11:58:00,42,0.14 - 0.42 µm,0.009,0.0,0.0126,0.0008,0.0,0.47433,7.2206,0.0092,1.559,0.0054,0.0023,0.187,0.014,0.124,0.0,10.7781,0.1136,0.3856,0.0048,536.5619,0.0072,0.26,6.15,5.9659,0.167,0.0677,51.6036,0.1975,7.3561,0.0614,0.0,89029.0,2012-02-21 12:41:49
10034294,2010-01-11 16:30:00,42,1.2 - 3.5 µm,1.993,0.1563,0.019,0.1017,0.053,0.00125,0.0392,0.0347,1.2207,0.0191,0.0,0.057,0.029,0.462,102.13,17.7193,2.5683,0.8999,6.9166,0.0,0.0914,0.406,4.34,1.496,0.2686,0.0,1.0609,1.7354,0.0,0.0,0.0,85284.0,2010-01-12 16:11:24
11122740,2012-01-05 15:47:23,42,0.42 - 1.2 µm,67.753,1.3003,0.0283,0.0216,0.0,0.38469,0.2682,0.2689,3.1167,0.0755,0.0014,0.138,0.037,0.21,1632.28,0.0,0.0,0.0491,0.0048,38.103,0.0072,0.01,0.424,22.5271,0.0766,0.0111,4.4558,0.3994,0.0,6.2468,0.0,89220.0,2012-01-06 16:34:23
1606116,2010-01-11 16:30:00,42,3.5 - 10 µm,36.873,1.4367,0.095,0.158,0.4654,2.16356,3.9976,0.0198,0.412,0.0056,0.0,0.0,0.074,1.517,0.0,10.6539,0.0711,0.1964,0.0048,618.3748,0.0072,0.095,0.433,0.4666,0.0,0.0313,0.0,0.2346,0.0,0.5334,0.0,96165.0,2010-01-12 19:12:45
15560159,2012-01-24 19:32:26,42,3.5 - 10 µm,45.454,0.4644,0.004,0.0185,0.077,0.40254,9.8763,0.0203,0.2485,0.0,0.0,0.202,0.129,0.124,0.0,22.9697,0.5129,0.7722,3.6019,0.0,0.3382,0.174,3.934,0.2322,0.5452,0.0283,0.0,0.7878,0.0,0.0,0.0,71743.0,2012-01-25 15:28:09
12635141,2010-11-25 05:22:04,42,1.2 - 3.5 µm,6.374,0.0403,0.0161,0.0166,0.0052,1.07731,0.628,0.3797,0.1568,0.0069,0.0008,0.0,0.0,0.052,26.84,2.4204,0.0,0.6626,0.0048,0.0,0.1617,0.224,1.649,0.2934,0.0,0.0105,50.1038,0.7556,0.0,0.0,0.0,96138.0,2010-11-26 08:04:22
689572,2010-04-05 05:14:54,42,0.42 - 1.2 µm,0.009,0.4079,0.0189,0.2717,0.4756,0.40975,0.0028,0.0567,0.589,0.0006,0.0,0.202,0.02,0.295,0.0,6.8366,0.0,6.2137,0.2795,35.5218,0.0875,0.01,0.824,0.0,0.1014,0.0104,15.5482,0.5965,0.0,0.0,0.0,0.0,2010-04-05 05:14:54
77689,2012-02-20 11:58:00,42,0.14 - 0.42 µm,2.804,0.0,0.0149,0.003,0.1835,0.00125,4.0875,0.0006,0.5397,0.0026,0.0039,0.155,0.329,0.4,219.31,21.1086,0.6262,0.4657,0.0048,0.0,0.2044,0.463,1.881,0.1623,2.2224,0.0206,2.9252,0.4364,0.0,1.1641,0.027,261180.0,2012-02-23 12:31:00
1598648,2010-04-13 14:29:32,42,0.42 - 1.2 µm,81.909,0.1196,0.0101,0.0306,0.0,1.12363,3.8343,0.0862,0.0,0.003,0.0,0.0,0.024,2.219,0.0,0.0,0.1555,0.6969,0.0048,212.3127,0.8896,0.01,6.181,22.5056,0.0211,0.0185,11.3185,44.8593,0.0,0.0757,0.0,70027.0,2010-04-14 09:56:39
3844370,2012-02-20 11:58:00,42,3.5 - 10 µm,7.331,1.1839,0.0,0.1534,0.0,0.05389,3.2977,0.159,0.391,0.0033,0.0,0.0,0.019,0.129,0.0,0.0,0.0,1.5002,0.0048,0.0,1.5931,0.156,2.692,0.2036,0.0,0.012,2.5237,0.8195,0.0,0.0,0.0,98605.0,2012-02-21 15:21:25
2632086,2010-01-11 16:30:00,42,1.2 - 3.5 µm,7.291,0.3495,0.0054,0.0224,0.038,0.10116,6.4224,0.0006,0.4123,0.008,0.0,0.105,0.079,0.185,1015.14,127.4267,0.3502,0.5818,0.0048,171.5006,0.0176,0.189,0.673,0.0,0.0,0.0723,2.6695,0.1507,0.0,0.6518,0.0,99505.0,2010-01-12 20:08:25
12290051,2010-03-03 23:29:50,42,3.5 - 10 µm,0.009,2.2198,0.0142,0.0061,0.0101,0.00125,1.6815,0.1256,0.5299,0.0039,0.0,0.165,0.0,0.27,88.37,20.8239,0.0,0.5346,0.0048,21.4016,0.0072,0.019,2.227,0.0,0.0141,0.0213,3.566,0.5716,0.0,5.9186,0.0,101847.0,2010-03-05 03:47:17
16450352,2010-01-11 16:30:00,42,0.14 - 0.42 µm,13.485,0.0,0.0,0.052,0.0454,0.38707,0.0028,0.0446,0.5277,0.0034,0.0,0.028,0.0,0.272,204.73,0.0,0.3987,9.4172,0.0048,83.2341,0.0072,0.01,0.606,0.0,0.0,0.0,2.8233,0.0362,3.5402,0.1084,2.889,68501.0,2010-01-12 11:31:41
4300962,2011-12-27 04:37:26,42,0.14 - 0.42 µm,26.159,0.6261,0.0283,0.0001,0.0549,0.22259,17.233,0.0453,0.3128,0.0008,0.0118,0.0,0.039,0.195,303.39,325.2603,0.0,7.2893,0.0048,766.2795,0.0072,0.01,0.197,0.3772,0.0246,0.1968,2.3151,0.1631,0.0,0.7943,0.0,0.0,2011-12-27 04:37:26
3409075,2012-01-03 00:20:35,42,1.2 - 3.5 µm,1.071,0.6069,0.0058,0.0292,0.0,0.12122,0.3698,0.2648,2.0858,0.0023,0.0,1.301,0.127,0.354,116.71,0.0,0.0,0.2024,0.457,202.1785,0.0072,0.01,3.209,0.1215,0.0,0.0283,4.2668,0.3195,0.0,1.3029,0.0,80603.0,2012-01-03 22:43:58
12226211,2010-01-11 19:46:23,42,3.5 - 10 µm,54.145,0.0252,0.0,0.1128,0.447,0.11914,10.1446,0.0006,4.0143,0.0026,0.0,0.218,0.02,0.194,249.94,0.3626,0.8946,2.1121,2.6811,0.0,0.0072,0.19,1.956,0.4828,0.6399,0.0424,2.5205,0.1925,0.0,1.058,0.0,76061.0,2010-01-12 16:54:04
12469045,2010-05-04 02:15:52,42,0.05 - 0.14 µm,4.65,0.3271,0.0,0.0641,0.0253,0.00125,0.0028,0.0356,1.6449,0.0936,0.0,0.554,0.047,0.159,574.39,20.2089,0.0,0.1964,0.9865,1857.6977,0.0995,0.355,0.254,4.7453,1.1742,0.0272,3.1594,0.054,0.0,0.3217,0.0,0.0,2010-05-04 02:15:52
2711174,2012-02-20 11:58:00,42,0.42 - 1.2 µm,0.009,1.002,0.0,0.0001,0.0,0.32476,0.415,0.0176,2.1996,0.0056,0.0,0.303,0.003,0.289,0.0,76.348,0.0,0.7402,0.0048,0.0,0.8659,0.061,1.391,0.0,0.1745,0.0233,2.0159,0.0,0.0,0.0,0.332,89745.0,2012-02-21 12:53:45
5886517,2010-02-26 21:11:34,42,1.2 - 3.5 µm,0.009,0.0125,0.0028,0.0236,0.0332,0.1127,2.2483,0.1403,0.3559,0.0028,0.0,0.08,0.002,0.167,47.33,0.0,0.0,1.0007,1.4695,1327.5191,0.0873,0.171,1.694,0.0,0.0,0.066,8.8817,0.0,0.0,1.4076,0.0,72124.0,2010-02-27 17:13:38
3626938,2010-11-26 17:45:55,42,0.05 - 0.14 µm,3.029,2.4265,0.0,0.0123,0.0,0.00125,2.3217,0.0006,0.4929,0.0084,0.0,0.03,0.042,0.138,239.64,5.0142,0.0,0.3099,0.9707,240.4205,0.1235,0.329,0.323,0.0,0.0005,0.0145,3.6728,0.1093,0.0,0.1914,0.0,83260.0,2010-11-27 16:53:35
6514706,2011-03-18 01:12:20,42,0.14 - 0.42 µm,15.884,0.132,0.0,0.0076,0.0,0.12436,2.8847,0.0283,0.3287,0.0,0.0014,0.128,0.008,0.203,0.0,13.043,9.9692,0.8915,0.0048,537.5152,0.0072,0.297,0.557,0.0,0.0186,0.0285,18.8535,0.0,0.0,0.3912,0.643,84153.0,2011-03-19 00:34:53
5506154,2010-01-11 16:30:00,42,0.42 - 1.2 µm,11.728,0.0,0.0,0.0527,0.03,0.14878,0.0028,0.2123,0.1925,0.0002,0.0,2.028,0.005,0.091,0.0,102.3419,0.0,0.6961,0.0048,16.8252,0.0506,0.227,2.391,0.1966,0.0359,0.0162,3.7336,0.0,0.0,0.0,1.157,83778.0,2010-01-12 15:46:18
13861249,2011-03-26 19:31:33,42,0.42 - 1.2 µm,8.449,0.273,0.0,0.0072,0.0168,1.34116,0.0028,0.0776,3.0942,0.0036,0.0,0.223,0.0,0.0,244.14,11.019,0.0495,0.4392,2.9861,283.2311,0.1656,0.399,3.049,0.0,0.026,0.0046,47.1748,0.5318,0.0,5.5841,0.0,80423.0,2011-03-27 17:51:56
5390790,2010-06-05 20:56:44,42,0.14 - 0.42 µm,8.632,0.0,0.0592,0.0001,0.0198,0.00125,3.7022,0.0067,0.8443,0.0016,0.0,0.297,0.031,0.277,0.0,458.1835,0.152,11.2298,2.3474,0.0,0.0072,0.063,0.232,0.5015,0.004,0.0,1.278,0.0,24.5326,0.33,0.015,97553.0,2010-06-07 00:02:37
576289,2010-04-19 17:57:34,42,3.5 - 10 µm,23.835,0.423,0.0034,0.111,0.0,0.34172,0.1972,0.0006,0.6074,0.0209,0.0,0.307,0.032,1.485,59.58,3.0652,0.4449,0.5449,0.0048,158.2024,2.0379,1.625,0.0,0.148,0.1681,0.0283,2.9752,0.5593,0.0,0.7556,0.024,2460.0,2010-04-19 18:38:34
14388202,2012-02-20 11:58:00,42,0.14 - 0.42 µm,3.677,0.4042,0.0293,0.336,0.0,1.50208,8.6773,0.0138,0.615,0.0,0.0,0.271,0.013,0.275,0.0,12.5457,0.3262,0.4125,1.3648,0.0,0.0072,0.259,2.514,0.2308,0.0386,0.0012,1.4474,5.2386,1.1969,0.7876,0.0,75497.0,2012-02-21 08:56:17
2175837,2010-02-17 22:48:22,42,0.14 - 0.42 µm,14.062,0.0834,0.0,0.0336,0.2837,0.70902,10.3731,0.4779,1.1001,0.031,0.0,0.129,0.023,1.283,0.0,18.8696,0.3476,0.8058,0.8626,113.2179,0.0072,0.298,0.719,0.0,0.0564,0.0486,42.9457,0.0,0.0,9.0966,0.0,261180.0,2010-02-20 23:21:22
373479,2010-01-11 16:30:00,42,0.05 - 0.14 µm,39.391,0.8309,0.0027,0.0155,0.0,0.08123,1.62,0.115,0.5056,0.1082,0.0,0.0,0.643,1.714,29.85,22.0094,0.5138,0.1608,0.0048,72.2162,0.0072,0.01,0.559,1.3508,0.0326,0.0199,50.8952,0.5693,236.868,0.1111,0.076,72879.0,2010-01-12 12:44:39
5896940,2012-02-20 11:58:00,42,1.2 - 3.5 µm,9.559,4.3925,0.0751,0.0212,0.0,0.06096,3.1583,0.0006,0.4828,0.0,0.0019,0.331,0.002,0.935,23.53,0.0,0.1265,2.4425,1.2583,209.2732,0.0072,0.555,1.627,0.1351,0.0632,0.0161,13.3699,5.3569,0.0,0.5739,0.132,0.0,2012-02-20 11:58:00
243201,2010-01-21 00:27:01,42,0.14 - 0.42 µm,5.159,0.3921,0.0,0.1236,0.0,0.52392,1.2778,0.0336,0.1722,0.0007,0.0,0.341,0.616,0.205,0.0,0.0,0.0,0.9149,0.0048,84.2432,0.0072,0.336,2.583,0.3705,0.0974,0.0797,2.124,0.0,0.0,7.2877,0.0,95972.0,2010-01-22 03:06:33
13279885,2010-01-11 16:30:00,42,0.05 - 0.14 µm,7.185,0.0,0.0025,0.0984,0.001,0.00125,0.918,0.0757,0.4602,0.0004,0.0004,0.416,0.035,1.041,93.12,0.0,0.0,0.235,0.0048,0.0,0.0072,0.01,0.645,0.0,0.0,0.0481,175.998,0.656,0.0,0.0,0.0,99669.0,2010-01-12 20:11:09
15260302,2010-02-26 09:19:44,42,1.2 - 3.5 µm,98.821,0.0,0.1452,0.0454,0.0086,0.14314,2.5381,0.1649,1.2119,0.0066,0.0034,0.89,0.0,0.177,0.0,21.0207,0.1378,0.4845,1.1464,283.2506,0.3129,0.019,1.63,0.0,0.0,0.0,78.3956,0.6678,0.0,5.4928,0.0,89436.0,2010-02-27 10:10:20
16059798,2010-12-31 05:56:53,42,0.14 - 0.42 µm,42.364,0.1034,0.0,0.2822,0.0,0.00125,0.514,0.2097,3.5761,0.0036,0.0,0.095,0.113,0.17,0.0,0.0,0.0,0.4904,0.0048,2.8917,0.0775,0.425,3.386,0.3485,0.0046,0.0332,11.8499,0.3465,0.0,0.3782,0.555,85660.0,2011-01-01 05:44:33
796610,2012-02-20 11:58:00,42,0.14 - 0.42 µm,0.009,1.3186,0.0774,0.0001,0.0,0.22807,2.6206,0.2445,0.4795,0.0,0.0021,0.659,0.0,0.278,345.39,0.0,0.1285,2.3256,0.0048,194.4372,0.0072,0.01,2.688,0.0,0.0,0.0368,175.998,0.4633,0.0,0.8963,0.0,77348.0,2012-02-21 09:27:08
5289570,2012-02-20 11:58:00,42,0.05 - 0.14 µm,5.716,2.2265,0.0,0.2834,0.0,0.06541,0.0028,0.0118,0.8064,0.0049,0.0,0.0,0.034,0.295,0.0,7.2608,0.4986,0.5383,1.9575,274.543,0.278,0.531,2.921,0.0,0.0578,0.0,1.2993,0.3054,0.0,0.4485,0.0,0.0,2012-02-20 11:58:00
9699427,2010-01-19 21:38:02,42,3.5 - 10 µm,2.788,0.4138,0.0,0.0564,0.0,0.08387,0.2738,0.0006,0.573,0.006,0.0009,0.117,0.0,0.16,5.44,5.7602,0.0,0.2545,0.0048,1942.3834,0.1574,0.017,0.77,0.0,0.0,0.0334,3.1484,0.0,1.2817,6.603,0.0,79198.0,2010-01-20 19:38:00
9583785,2011-04-08 04:44:57,42,1.2 - 3.5 µm,3.098,0.0,0.0048,0.0089,0.0492,0.01087,0.3693,0.0012,0.1396,0.0051,0.001,0.284,0.088,0.158,686.36,203.3685,0.1729,0.1678,1.6819,66.6945,0.905,0.073,0.787,0.0,0.1087,0.0067,7.0064,0.1942,28.8574,8.7919,0.437,92647.0,2011-04-09 06:29:04
12145429,2010-04-14 03:49:12,42,0.14 - 0.42 µm,0.009,0.2972,0.0,0.0035,0.0068,0.05188,0.3367,0.0972,0.3218,0.0,0.0,0.073,0.0,0.196,0.0,0.0,0.0,0.1689,0.4628,148.0178,0.0072,0.234,0.498,1.1118,0.1213,0.0473,5.8908,0.0,0.0,0.4873,0.0,92381.0,2010-04-15 05:28:53
16633130,2010-03-17 09:48:50,42,1.2 - 3.5 µm,9.028,2.1665,0.0066,0.0088,0.0,0.16903,0.9006,0.046,0.4939,0.0,0.0,0.077,0.0,0.0,0.0,11.2216,0.1121,0.2247,0.0048,0.0,0.2505,0.254,1.962,0.1094,0.154,0.0249,4.3601,0.0,0.0,8.008,0.0,84532.0,2010-03-18 09:17:42
13450759,2011-01-16 23:16:24,42,0.42 - 1.2 µm,7.288,1.478,0.0041,0.0001,0.6161,0.17062,0.5917,0.0538,0.636,0.0102,0.0,0.0,0.157,1.278,161.29,49.2522,0.4725,0.0346,0.0048,0.0,0.0072,0.207,0.197,0.0,0.0003,0.0,44.2192,0.0,1.8143,0.8705,0.0,261180.0,2011-01-19 23:49:24
16178177,2010-03-26 04:28:18,42,1.2 - 3.5 µm,50.059,1.0617,0.0068,0.0218,0.0,0.07199,7.0965,0.0889,0.2385,0.022,0.0038,0.734,0.073,0.262,0.0,226.972,0.6764,0.5388,0.0048,175.5901,0.0072,0.166,0.0,0.0,0.0273,0.0,116.3187,0.4387,0.0,0.8616,0.0,88741.0,2010-03-27 05:07:19
5108860,2010-01-11 16:30:00,42,1.2 - 3.5 µm,7.579,8.5257,0.0501,0.1378,0.5116,0.10455,13.3687,0.0696,0.5198,0.0276,0.0011,0.053,0.365,0.249,0.0,0.0,0.1184,0.5747,0.0048,124.6819,0.7086,0.252,4.494,1.4456,0.0345,0.0452,3.4952,0.4105,0.0,0.0073,0.0,0.0,2010-01-11 16:30:00
5012964,2012-01-17 05:44:20,42,0.42 - 1.2 µm,9.094,0.2401,0.0067,0.1107,0.0,0.41948,0.0028,0.0722,2.6495,0.0036,0.0,0.433,0.001,0.098,0.0,103.8828,0.0047,7.4649,0.0048,0.0,0.2177,0.01,1.157,0.2373,0.6698,0.0073,1.4755,11.6977,2.0367,2.476,0.0,87175.0,2012-01-18 05:57:15
4660091,2011-01-20 04:05:31,42,0.05 - 0.14 µm,3.059,0.0,0.0114,0.1132,0.016,0.00206,4.8682,0.175,2.582,0.0,0.0,0.698,0.009,0.286,9.38,217.8285,0.208,35.613,0.0048,37.6843,0.1407,0.287,0.321,0.0,0.0,0.0062,175.998,2.8418,0.0,9.8972,0.754,85897.0,2011-01-21 03:57:08
3904189,2010-01-11 16:30:00,42,0.42 - 1.2 µm,10.017,0.0,0.0,0.017,0.0252,0.11736,1.612,0.0139,0.6841,0.0046,0.0,0.011,0.009,0.158,257.06,127.1958,0.0,0.2311,1.3045,95.9896,0.0072,0.597,0.471,0.0,0.0268,0.2203,3.4643,0.4773,0.0,0.0,0.0,0.0,2010-01-11 16:30:00
4961809,2012-02-20 11:58:00,42,0.05 - 0.14 µm,6.433,0.2466,0.0,0.0244,0.076,0.16122,1.5557,0.054,0.6284,0.0178,0.0011,0.0,0.035,0.08,161.84,13.3795,0.0249,0.624,0.0048,1157.8483,0.0072,0.475,3.091,0.1417,0.0,0.05,1.7186,38.4243,0.0,7.1408,0.0,96368.0,2012-02-21 14:44:08
16146445,2011-01-05 02:28:53,42,0.05 - 0.14 µm,5.562,0.4123,0.0136,0.0234,0.1924,1.78932,3.9988,0.0562,0.0,0.0037,0.0025,0.0,0.0,0.181,0.0,9.2038,0.3087,0.3059,0.4902,94.6484,0.0072,0.95,2.11,0.0061,0.0222,0.0839,2.4068,0.7413,124.0404,6.9044,0.0,81934.0,2011-01-06 01:14:27
9005328,2010-02-05 17:33:55,42,0.05 - 0.14 µm,57.824,0.1887,0.0,0.0001,0.0041,0.13432,0.5239,0.0006,0.0383,0.0071,0.0033,0.0,0.03,0.186,0.0,23.6842,0.0,7.4973,0.0048,271.9206,0.0072,0.305,0.007,0.5785,0.0583,0.0355,2.0632,0.5824,0.0,104.7745,0.0,87344.0,2010-02-06 17:49:39
384048,2010-05-22 12:46:09,42,1.2 - 3.5 µm,1.709,2.3053,0.0,0.0134,0.0,0.00125,1.0448,0.0214,0.6939,0.0084,0.0,0.379,0.0,0.26,291.97,28.1956,0.3253,0.3829,0.0048,0.0,0.0072,0.023,3.793,0.0,0.0,0.0301,3.926,0.6504,0.0,0.0,0.0,93380.0,2010-05-23 14:42:29
13009404,2011-12-16 08:17:29,42,3.5 - 10 µm,0.009,0.117,0.011,0.0224,0.0,0.39552,19.9971,0.0736,0.3563,0.0,0.0,0.0,0.013,1.034,2.09,0.0,0.0,0.0,2.1233,43.9092,0.0072,0.291,1.559,0.0,0.1032,0.053,9.2429,0.1492,0.0,3.186,0.0,29628.0,2011-12-16 16:31:17
5386792,2010-01-11 16:57:58,42,0.14 - 0.42 µm,3.605,0.0,0.0007,0.0191,0.0031,0.05119,2.5303,0.0389,0.1236,0.0021,0.0,1.602,0.0,0.331,57.88,0.0,0.4332,9.2595,1.9949,77.5882,0.072,0.01,0.333,0.147,0.0817,0.0003,3.9831,0.0,0.0,0.0,0.0,88072.0,2010-01-12 17:25:50
9546792,2011-10-07 19:13:02,42,0.14 - 0.42 µm,7.84,2.4436,0.0151,0.0212,0.1034,0.00125,0.0028,0.0059,0.2959,0.0204,0.0,0.161,0.026,0.0,196.28,83.8003,0.1476,0.8537,0.187,264.4356,0.0841,0.496,2.176,0.0,0.0,0.0097,2.5983,0.301,0.0,8.3465,0.0,94918.0,2011-10-08 21:35:00
4311688,2012-02-20 11:58:00,42,0.42 - 1.2 µm,6.025,0.3916,0.0069,0.0807,0.035,0.00125,6.9549,0.4741,0.4416,0.0035,0.0,0.116,0.038,1.705,349.12,17.0022,0.0,8.1495,0.34,134.9928,0.0072,0.09,1.671,0.0,0.0191,0.0367,11.0733,0.5027,0.0,2.7038,0.0,89956.0,2012-02-21 12:57:16
5318043,2010-01-11 16:30:00,42,0.14 - 0.42 µm,10.64,0.3944,0.0176,0.013,0.0,0.23892,19.0455,0.0708,0.4322,0.0133,0.0,0.099,0.091,0.21,261.42,6.2525,0.0,0.2689,0.0048,0.0,0.1441,0.952,2.715,0.0,0.1753,0.0024,2.6663,4.8019,0.0,0.0,0.0,91170.0,2010-01-12 17:49:30
12552359,2010-02-26 05:37:24,42,3.5 - 10 µm,66.37,1.6931,0.0325,0.0001,0.0693,0.35635,6.056,0.3462,0.4509,0.0426,0.0,0.0,0.0,0.348,2576.39,0.0,0.0,0.3193,0.0048,443.0951,2.4421,0.139,0.518,0.0,0.0026,0.0178,2.6529,0.5938,0.0,4.3503,0.0,0.0,2010-02-26 05:37:24
11773883,2010-02-07 14:28:55,42,3.5 - 10 µm,167.091,11.4396,0.0151,0.0219,0.2718,0.08551,5.7782,0.2584,0.9466,0.0018,0.0006,0.069,0.05,0.24,251.85,0.0,0.0488,0.0,0.0048,0.0,1.7052,0.01,0.93,0.0,0.0,0.0314,12.3636,0.063,0.19,0.3654,0.0,46278.0,2010-02-08 03:20:13
9958313,2012-02-20 11:58:00,42,0.05 - 0.14 µm,10.579,1.1201,0.0,0.0177,0.0,1.48051,0.7073,0.0342,0.1206,0.0042,0.0,0.0,0.012,0.432,0.0,11.179,0.0,2.0352,0.0048,125.641,0.0072,0.259,0.885,0.2983,0.0079,0.2805,0.0,0.2163,0.0,0.9694,0.0,0.0,2012-02-20 11:58:00
10126644,2011-01-22 11:43:50,42,0.05 - 0.14 µm,7.492,0.0438,0.0065,0.0719,0.0409,0.05127,0.6689,0.2677,0.033,0.0125,0.0012,0.084,0.125,0.171,0.0,76.8194,0.3722,1.0395,0.222,0.0,0.2881,0.23,0.719,0.0,0.0,0.0,1.1318,0.4666,1.8465,1.1442,0.0,100378.0,2011-01-23 15:36:48
